,Tweets,len,ID,Date,Source,Likes,RTs,User Location,Geo,Coordinates
768,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061552101669638144,2018-11-11 09:31:58,Twitter for iPhone,0,3074,Belo Horizonte,,
769,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061551934237261824,2018-11-11 09:31:18,Twitter Lite,0,3074,"Tauá-CE, Brasil",,
770,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061551419843588096,2018-11-11 09:29:15,Twitter for Android,0,3074,,,
771,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061551417427668992,2018-11-11 09:29:15,Twitter Web Client,0,3074,,,
772,Gilmar Mendes veta aumento de salário de ministros do STF e aumenta pena de Lula  https://t.co/mhGNLkfX15 https://t.co/bm4qcLH10q,129,1061551186308935685,2018-11-11 09:28:20,Twitter for Android,0,452,"Paraty, Brasil",,
773,"@Nelsonfsilva1 @florbrasil17 O PT entrou com uma representação contra ele e o CNJ, tem o dever de dar seguimento.Evidentemente nada acontecerá.Alias, deveria acontecer.Seria Bolsonaro extinguir esse CNJ que era um dos passos do Lula para controlar o STF.Tal qual na Venezuela aconteceu.",286,1061550924886347779,2018-11-11 09:27:17,Twitter Web Client,0,12,"Governador Valadares, Brasil",,
774,"@Nelsonfsilva1 @florbrasil17 O PT entrou com uma representação contra ele e o CNJ, tem o dever de dar seguimento.Evidentemente nada acontecerá.Alias, deveria acontecer.Seria Bolsonaro extinguir esse CNJ que era um dos passos do Lula para controlar o STF.Tal qual na Venezuela aconteceu.",286,1061550701707436032,2018-11-11 09:26:24,Twitter for iPhone,0,12,João Pessoa - PB,,
775,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061550439659962368,2018-11-11 09:25:22,Twitter for iPhone,0,3074,,,
776,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada.",268,1061550198546202624,2018-11-11 09:24:24,Twitter for iPhone,0,1380,Bento Gonçalves/ São Gabriel,,
777,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061549639491600384,2018-11-11 09:22:11,Twitter for Android,0,3074,"Salinópolis, Brasil",,
778,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11 sessão que vai julgar libertação do Lula. Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenária SECRETA no STF. Lewandowski solicitou que ela seja fechada ao público e não seja televisionada via @fabionunes1976",280,1061549599037575168,2018-11-11 09:22:01,Twitter for iPhone,0,541,,,
779,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061549469844627456,2018-11-11 09:21:30,Twitter for Android,0,3074,"Goiânia, Brasil",,
780,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada.",268,1061549226151288833,2018-11-11 09:20:32,Twitter for iPhone,0,1380,,,
